МАРКА,МОДЕЛЬ,ГОД,КОЛИЧЕСТВО
BMW,bmw-x6mf96,2017,46176
BMW,bmw-x6mf96,2018,60860
BMW,bmw-x6mf96,2019,46489
BMW,bmw-x6mf96,2020,32210
BMW,bmw-x6mf96,2021,18625
BMW,bmw-x6mf96,2022,10426
BMW,bmw-x6mf96,2023,3503
BMW,bmw-x6mf96,2024,254
BMW,bmw-x7g07,2000,43974
BMW,bmw-x7g07,2001,47380
BMW,bmw-x7g07,2002,56442
BMW,bmw-x7g07,2003,62923
BMW,bmw-x7g07,2004,60739
BMW,bmw-x7g07,2005,65045
BMW,bmw-x7g07,2006,57568
BMW,bmw-x7g07,2007,58279
BMW,bmw-x7g07,2008,69703
BMW,bmw-x7g07,2009,55533
BMW,bmw-x7g07,2010,56207
BMW,bmw-x7g07,2011,63902
BMW,bmw-x7g07,2013,49178
BMW,bmw-x7g07,2014,42980
BMW,bmw-x7g07,2015,50235
BMW,bmw-x7g07,2016,41560
BMW,bmw-x7g07,2017,46176
BMW,bmw-x7g07,2018,60860
BMW,bmw-x7g07,2019,46489
BMW,bmw-x7g07,2020,32210
BMW,bmw-x7g07,2021,18625
BMW,bmw-x7g07,2022,10426
BMW,bmw-x7g07,2023,3503
BMW,bmw-x7g07,2024,254
BMW,bmw-xmg09,2000,43974
BMW,bmw-xmg09,2001,47380
BMW,bmw-xmg09,2002,56442
BMW,bmw-xmg09,2003,62923
BMW,bmw-xmg09,2004,60739
BMW,bmw-xmg09,2005,65045
BMW,bmw-xmg09,2006,57568
BMW,bmw-xmg09,2007,58279
BMW,bmw-xmg09,2008,69703
BMW,bmw-xmg09,2009,55533
BMW,bmw-xmg09,2010,56207
BMW,bmw-xmg09,2011,63549
BMW,bmw-xmg09,2012,55673
BMW,bmw-xmg09,2013,49024
BMW,bmw-xmg09,2014,42797
BMW,bmw-xmg09,2015,50047
BMW,bmw-xmg09,2016,41425
BMW,bmw-xmg09,2017,46166
BMW,bmw-xmg09,2018,60863
BMW,bmw-xmg09,2019,46487
BMW,bmw-xmg09,2020,32210
BMW,bmw-xmg09,2021,18625
BMW,bmw-xmg09,2022,10425
BMW,bmw-xmg09,2023,3504
BMW,bmw-xmg09,2024,256
BMW,bmw-z1,2000,43974
BMW,bmw-z1,2001,47380
BMW,bmw-z1,2002,56442
BMW,bmw-z1,2003,62923
BMW,bmw-z1,2004,60739
BMW,bmw-z1,2005,65045
BMW,bmw-z1,2006,57568
BMW,bmw-z1,2007,58279
BMW,bmw-z1,2008,69703
BMW,bmw-z1,2009,55533
BMW,bmw-z1,2010,56207
BMW,bmw-z1,2011,63549
BMW,bmw-z1,2012,55673
BMW,bmw-z1,2013,49024
BMW,bmw-z1,2014,42797
BMW,bmw-z1,2015,50047
BMW,bmw-z1,2016,41425
BMW,bmw-z1,2017,46166
BMW,bmw-z1,2018,60863
BMW,bmw-z1,2019,46487
BMW,bmw-z1,2020,32210
BMW,bmw-z1,2021,18625
BMW,bmw-z1,2022,10425
BMW,bmw-z1,2023,3504
BMW,bmw-z1,2024,256
BMW,bmw-z3,2000,43974
BMW,bmw-z3,2001,47380
BMW,bmw-z3,2002,56442
BMW,bmw-z3,2003,62923
BMW,bmw-z3,2004,60739
BMW,bmw-z3,2005,65045
BMW,bmw-z3,2006,57568
BMW,bmw-z3,2007,58279
BMW,bmw-z3,2008,69703
BMW,bmw-z3,2009,55533
BMW,bmw-z3,2010,56207
BMW,bmw-z3,2011,63549
BMW,bmw-z3,2012,55673
BMW,bmw-z3,2013,49024
BMW,bmw-z3,2014,42797
BMW,bmw-z3,2015,50047
BMW,bmw-z3,2016,41425
BMW,bmw-z3,2017,46166
BMW,bmw-z3,2018,60863
BMW,bmw-z3,2019,46487
BMW,bmw-z3,2020,32210
BMW,bmw-z3,2021,18625
BMW,bmw-z3,2022,10425
BMW,bmw-z3,2023,3504
BMW,bmw-z3,2024,256
BMW,bmw-z4,2000,43974
BMW,bmw-z4,2001,47380
BMW,bmw-z4,2002,56442
BMW,bmw-z4,2003,62923
BMW,bmw-z4,2004,60739
BMW,bmw-z4,2005,65045
BMW,bmw-z4,2006,57568
BMW,bmw-z4,2007,58279
BMW,bmw-z4,2008,69703
BMW,bmw-z4,2009,55533
BMW,bmw-z4,2010,56207
BMW,bmw-z4,2011,63549
BMW,bmw-z4,2012,55673
BMW,bmw-z4,2013,49024
BMW,bmw-z4,2014,42797
BMW,bmw-z4,2015,50047
BMW,bmw-z4,2016,41425
BMW,bmw-z4,2017,46166
BMW,bmw-z4,2018,60863
BMW,bmw-z4,2019,46487
BMW,bmw-z4,2020,32210
BMW,bmw-z4,2021,18625
BMW,bmw-z4,2022,10425
BMW,bmw-z4,2023,3504
BMW,bmw-z4,2024,256
BMW,bmw-z8,2000,43974
BMW,bmw-z8,2001,47380
BMW,bmw-z8,2002,56442
BMW,bmw-z8,2003,62923
BMW,bmw-z8,2004,60739
BMW,bmw-z8,2005,65045
BMW,bmw-z8,2006,57568
BMW,bmw-z8,2007,58279
BMW,bmw-z8,2008,69703
BMW,bmw-z8,2009,55533
BMW,bmw-z8,2010,56207
BMW,bmw-z8,2011,63549
BMW,bmw-z8,2012,55673
BMW,bmw-z8,2013,49024
BMW,bmw-z8,2014,42797
BMW,bmw-z8,2015,50047
BMW,bmw-z8,2016,41425
BMW,bmw-z8,2017,46166
BMW,bmw-z8,2018,60863
BMW,bmw-z8,2019,46487
BMW,bmw-z8,2020,32210
BMW,bmw-z8,2021,18625
BMW,bmw-z8,2022,10425
BMW,bmw-z8,2023,3504
BMW,bmw-z8,2024,256
Brilliance,brilliance-v5,2000,0
Brilliance,brilliance-v5,2001,0
Brilliance,brilliance-v5,2002,0
Brilliance,brilliance-v5,2003,0
Brilliance,brilliance-v5,2004,0
Brilliance,brilliance-v5,2005,0
Brilliance,brilliance-v5,2006,0
Brilliance,brilliance-v5,2007,0
Brilliance,brilliance-v5,2008,2
Brilliance,brilliance-v5,2009,0
Brilliance,brilliance-v5,2010,0
Brilliance,brilliance-v5,2011,3
Brilliance,brilliance-v5,2012,0
Brilliance,brilliance-v5,2013,0
Brilliance,brilliance-v5,2014,0
Brilliance,brilliance-v5,2015,0
Brilliance,brilliance-v5,2016,0
Brilliance,brilliance-v5,2017,1
Brilliance,brilliance-v5,2018,1
Brilliance,brilliance-v5,2019,0
Brilliance,brilliance-v5,2020,0
Brilliance,brilliance-v5,2021,0
Brilliance,brilliance-v5,2022,0
Brilliance,brilliance-v5,2023,0
Brilliance,brilliance-v5,2024,0
Buick,buick-century,2000,8
Buick,buick-century,2001,3
Buick,buick-century,2002,2
Buick,buick-century,2003,7
Buick,buick-century,2004,58
Buick,buick-century,2005,4
Buick,buick-century,2006,4
Buick,buick-century,2007,4
Buick,buick-century,2008,21
Buick,buick-century,2009,76
Buick,buick-century,2010,134
Buick,buick-century,2011,685
Buick,buick-century,2012,289
Buick,buick-century,2013,1011
Buick,buick-century,2014,763
Buick,buick-century,2015,993
Buick,buick-century,2016,1578
Buick,buick-century,2017,2547
Buick,buick-century,2018,4238
Buick,buick-century,2019,3365
Buick,buick-century,2020,4950
Buick,buick-century,2021,5771
Buick,buick-century,2022,2348
Buick,buick-century,2023,380
Buick,buick-century,2024,9
Buick,buick-enclave,2000,8
Buick,buick-enclave,2001,3
Buick,buick-enclave,2002,2
Buick,buick-enclave,2003,7
Buick,buick-enclave,2004,58
Buick,buick-enclave,2005,4
Buick,buick-enclave,2006,4
Buick,buick-enclave,2007,4
Buick,buick-enclave,2008,21
Buick,buick-enclave,2009,76
Buick,buick-enclave,2010,134
Buick,buick-enclave,2011,685
Buick,buick-enclave,2012,289
Buick,buick-enclave,2013,1011
Buick,buick-enclave,2014,763
Buick,buick-enclave,2015,993
Buick,buick-enclave,2016,1578
Buick,buick-enclave,2017,2547
Buick,buick-enclave,2018,4238
Buick,buick-enclave,2019,3365
Buick,buick-enclave,2020,4950
Buick,buick-enclave,2021,5771
Buick,buick-enclave,2022,2348
Buick,buick-enclave,2023,380
Buick,buick-enclave,2024,9
Buick,buick-encore,2000,8
Buick,buick-encore,2001,3
Buick,buick-encore,2002,2
Buick,buick-encore,2003,7
Buick,buick-encore,2004,58
Buick,buick-encore,2005,4
Buick,buick-encore,2006,4
Buick,buick-encore,2007,4
Buick,buick-encore,2008,21
Buick,buick-encore,2009,76
Buick,buick-encore,2010,134
Buick,buick-encore,2011,685
Buick,buick-encore,2012,289
Buick,buick-encore,2013,1011
Buick,buick-encore,2014,763
Buick,buick-encore,2015,993
Buick,buick-encore,2016,1578
Buick,buick-encore,2017,2547
Buick,buick-encore,2018,4238
Buick,buick-encore,2019,3365
Buick,buick-encore,2020,4950
Buick,buick-encore,2021,5771
Buick,buick-encore,2022,2348
Buick,buick-encore,2023,380
Buick,buick-encore,2024,9
Buick,buick-encoregx,2000,8
Buick,buick-encoregx,2001,3
Buick,buick-encoregx,2002,2
Buick,buick-encoregx,2003,7
Buick,buick-encoregx,2004,58
Buick,buick-encoregx,2005,4
Buick,buick-encoregx,2006,4
Buick,buick-encoregx,2007,4
Buick,buick-encoregx,2008,21
Buick,buick-encoregx,2009,76
Buick,buick-encoregx,2010,134
Buick,buick-encoregx,2011,685
Buick,buick-encoregx,2012,289
Buick,buick-encoregx,2013,1011
Buick,buick-encoregx,2014,763
Buick,buick-encoregx,2015,993
Buick,buick-encoregx,2016,1578
Buick,buick-encoregx,2017,2547
Buick,buick-encoregx,2018,4238
Buick,buick-encoregx,2019,3365
Buick,buick-encoregx,2020,4950
Buick,buick-encoregx,2021,5771
Buick,buick-encoregx,2022,2348
Buick,buick-encoregx,2023,380
Buick,buick-encoregx,2024,9
Buick,buick-envision,2000,8
Buick,buick-envision,2001,3
Buick,buick-envision,2002,2
Buick,buick-envision,2003,7
Buick,buick-envision,2004,58
Buick,buick-envision,2005,4
Buick,buick-envision,2006,4
Buick,buick-envision,2007,4
Buick,buick-envision,2008,21
Buick,buick-envision,2009,76
Buick,buick-envision,2010,134
Buick,buick-envision,2011,685
Buick,buick-envision,2012,289
Buick,buick-envision,2013,1011
Buick,buick-envision,2014,763
Buick,buick-envision,2015,993
Buick,buick-envision,2016,1578
Buick,buick-envision,2017,2547
Buick,buick-envision,2018,4238
Buick,buick-envision,2019,3365
Buick,buick-envision,2020,4950
Buick,buick-envision,2021,5771
Buick,buick-envision,2022,2348
Buick,buick-envision,2023,380
Buick,buick-envision,2024,9
Buick,buick-excelle,2000,8
Buick,buick-excelle,2001,3
Buick,buick-excelle,2002,2
Buick,buick-excelle,2003,7
Buick,buick-excelle,2004,58
Buick,buick-excelle,2005,4
Buick,buick-excelle,2006,4
Buick,buick-excelle,2007,4
Buick,buick-excelle,2008,21
Buick,buick-excelle,2009,76
Buick,buick-excelle,2010,134
Buick,buick-excelle,2011,685
Buick,buick-excelle,2012,289
Buick,buick-excelle,2013,1011
Buick,buick-excelle,2014,763
Buick,buick-excelle,2015,993
Buick,buick-excelle,2016,1578
Buick,buick-excelle,2017,2547
Buick,buick-excelle,2018,4238
Buick,buick-excelle,2019,3365
Buick,buick-excelle,2020,4950
Buick,buick-excelle,2021,5771
Buick,buick-excelle,2022,2348
Buick,buick-excelle,2023,380
Buick,buick-excelle,2024,9
Buick,buick-lacrosse,2000,8
Buick,buick-lacrosse,2001,3
Buick,buick-lacrosse,2002,2
Buick,buick-lacrosse,2003,7
Buick,buick-lacrosse,2004,58
Buick,buick-lacrosse,2005,4
Buick,buick-lacrosse,2006,4
Buick,buick-lacrosse,2007,4
Buick,buick-lacrosse,2008,21
Buick,buick-lacrosse,2009,76
Buick,buick-lacrosse,2010,134
Buick,buick-lacrosse,2011,685
Buick,buick-lacrosse,2012,289
Buick,buick-lacrosse,2013,1011
Buick,buick-lacrosse,2014,763
Buick,buick-lacrosse,2015,993
Buick,buick-lacrosse,2016,1578
Buick,buick-lacrosse,2017,2547
Buick,buick-lacrosse,2018,4238
Buick,buick-lacrosse,2019,3365
Buick,buick-lacrosse,2020,4950
Buick,buick-lacrosse,2021,5771
Buick,buick-lacrosse,2022,2348
Buick,buick-lacrosse,2023,380
Buick,buick-lacrosse,2024,9
Buick,buick-parkavenue,2000,8
Buick,buick-parkavenue,2001,3
Buick,buick-parkavenue,2002,2
Buick,buick-parkavenue,2003,7
Buick,buick-parkavenue,2004,58
Buick,buick-parkavenue,2005,4
Buick,buick-parkavenue,2006,4
Buick,buick-parkavenue,2007,4
Buick,buick-parkavenue,2008,21
Buick,buick-parkavenue,2009,76
Buick,buick-parkavenue,2010,134
Buick,buick-parkavenue,2011,685
Buick,buick-parkavenue,2012,289
Buick,buick-parkavenue,2013,1011
Buick,buick-parkavenue,2014,763
Buick,buick-parkavenue,2015,993
Buick,buick-parkavenue,2016,1578
Buick,buick-parkavenue,2017,2547
Buick,buick-parkavenue,2018,4238
Buick,buick-parkavenue,2019,3365
Buick,buick-parkavenue,2020,4950
Buick,buick-parkavenue,2021,5771
Buick,buick-parkavenue,2022,2348
Buick,buick-parkavenue,2023,380
Buick,buick-parkavenue,2024,9
Buick,buick-rainier,2000,8
Buick,buick-rainier,2001,3
Buick,buick-rainier,2002,2
Buick,buick-rainier,2003,7
Buick,buick-rainier,2004,58
Buick,buick-rainier,2005,4
Buick,buick-rainier,2006,4
Buick,buick-rainier,2007,4
Buick,buick-rainier,2008,21
Buick,buick-rainier,2009,76
Buick,buick-rainier,2010,134
Buick,buick-rainier,2011,685
Buick,buick-rainier,2012,289
Buick,buick-rainier,2013,1011
Buick,buick-rainier,2014,763
Buick,buick-rainier,2015,993
Buick,buick-rainier,2016,1578
Buick,buick-rainier,2017,2547
Buick,buick-rainier,2018,4238
Buick,buick-rainier,2019,3365
Buick,buick-rainier,2020,4950
Buick,buick-rainier,2021,5771
Buick,buick-rainier,2022,2348
Buick,buick-rainier,2023,380
Buick,buick-rainier,2024,9
Buick,buick-randevu,2000,8
Buick,buick-randevu,2001,3
Buick,buick-randevu,2002,2
Buick,buick-randevu,2003,7
Buick,buick-randevu,2004,58
Buick,buick-randevu,2005,4
Buick,buick-randevu,2006,4
Buick,buick-randevu,2007,4
Buick,buick-randevu,2008,21
Buick,buick-randevu,2009,76
Buick,buick-randevu,2010,134
Buick,buick-randevu,2011,685
Buick,buick-randevu,2012,289
Buick,buick-randevu,2013,1011
Buick,buick-randevu,2014,763
Buick,buick-randevu,2015,993
Buick,buick-randevu,2016,1578
Buick,buick-randevu,2017,2547
Buick,buick-randevu,2018,4238
Buick,buick-randevu,2019,3365
Buick,buick-randevu,2020,4950
Buick,buick-randevu,2021,5771
Buick,buick-randevu,2022,2348
Buick,buick-randevu,2023,380
Buick,buick-randevu,2024,9
Buick,buick-regal,2000,8
Buick,buick-regal,2001,3
Buick,buick-regal,2002,2
Buick,buick-regal,2003,7
Buick,buick-regal,2004,58
Buick,buick-regal,2005,4
Buick,buick-regal,2006,4
Buick,buick-regal,2007,4
Buick,buick-regal,2008,21
Buick,buick-regal,2009,76
Buick,buick-regal,2010,134
Buick,buick-regal,2011,685
Buick,buick-regal,2012,289
Buick,buick-regal,2013,1011
Buick,buick-regal,2014,763
Buick,buick-regal,2015,993
Buick,buick-regal,2016,1578
Buick,buick-regal,2017,2547
Buick,buick-regal,2018,4238
Buick,buick-regal,2019,3365
Buick,buick-regal,2020,4950
Buick,buick-regal,2021,5771
Buick,buick-regal,2022,2348
Buick,buick-regal,2023,380
Buick,buick-riviera,2000,8
Buick,buick-riviera,2001,3
Buick,buick-riviera,2002,2
Buick,buick-riviera,2003,7
Buick,buick-riviera,2004,58
Buick,buick-riviera,2005,4
Buick,buick-riviera,2006,4
Buick,buick-riviera,2007,4
Buick,buick-riviera,2008,21
Buick,buick-riviera,2009,76
Buick,buick-riviera,2010,134
Buick,buick-riviera,2011,685
Buick,buick-riviera,2012,289
Buick,buick-riviera,2013,1011
Buick,buick-riviera,2014,763
Buick,buick-riviera,2015,993
Buick,buick-riviera,2016,1578
Buick,buick-riviera,2017,2547
Buick,buick-riviera,2018,4238
Buick,buick-riviera,2019,3365
Buick,buick-riviera,2020,4950
Buick,buick-riviera,2021,5771
Buick,buick-riviera,2022,2348
Buick,buick-riviera,2023,380
Buick,buick-riviera,2024,9
Buick,buick-roadmaster,2000,8
Buick,buick-roadmaster,2001,3
Buick,buick-roadmaster,2002,2
Buick,buick-roadmaster,2003,7
Buick,buick-roadmaster,2004,58
Buick,buick-roadmaster,2005,4
Buick,buick-roadmaster,2006,4
Buick,buick-roadmaster,2007,4
Buick,buick-roadmaster,2008,21
Buick,buick-roadmaster,2009,76
Buick,buick-roadmaster,2010,134
Buick,buick-roadmaster,2011,685
Buick,buick-roadmaster,2012,289
Buick,buick-roadmaster,2013,1011
Buick,buick-roadmaster,2014,763
Buick,buick-roadmaster,2015,993
Buick,buick-roadmaster,2016,1578
Buick,buick-roadmaster,2017,2547
Buick,buick-roadmaster,2018,4238
Buick,buick-roadmaster,2019,3365
Buick,buick-roadmaster,2020,4950
Buick,buick-roadmaster,2021,5771
Buick,buick-roadmaster,2022,2348
Buick,buick-roadmaster,2023,380
Buick,buick-roadmaster,2024,9
Buick,buick-skylark,2000,8
Buick,buick-skylark,2001,3
Buick,buick-skylark,2002,2
Buick,buick-skylark,2003,7
Buick,buick-skylark,2004,58
Buick,buick-skylark,2005,4
Buick,buick-skylark,2006,4
Buick,buick-skylark,2007,4
Buick,buick-skylark,2008,21
Buick,buick-skylark,2009,76
Buick,buick-skylark,2010,134
Buick,buick-skylark,2011,685
Buick,buick-skylark,2012,289
Buick,buick-skylark,2013,1011
Buick,buick-skylark,2014,763
Buick,buick-skylark,2015,993
Buick,buick-skylark,2016,1578
Buick,buick-skylark,2017,2547
Buick,buick-skylark,2018,4238
Buick,buick-skylark,2019,3365
Buick,buick-skylark,2020,4950
Buick,buick-skylark,2021,5771
Buick,buick-skylark,2022,2348
Buick,buick-skylark,2023,380
Buick,buick-skylark,2024,9
BYD,byd-denzad9,2000,4
BYD,byd-denzad9,2001,0
BYD,byd-denzad9,2002,0
BYD,byd-denzad9,2003,0
BYD,byd-denzad9,2004,0
BYD,byd-denzad9,2005,19
BYD,byd-denzad9,2006,24
BYD,byd-denzad9,2007,170
BYD,byd-denzad9,2008,7
BYD,byd-denzad9,2009,6
BYD,byd-denzad9,2010,5
BYD,byd-denzad9,2011,1
BYD,byd-denzad9,2012,2
BYD,byd-denzad9,2013,8
BYD,byd-denzad9,2014,2
BYD,byd-denzad9,2015,0
BYD,byd-denzad9,2016,0
BYD,byd-denzad9,2017,0
BYD,byd-denzad9,2018,90
BYD,byd-denzad9,2019,35
BYD,byd-denzad9,2020,11
BYD,byd-denzad9,2021,17
BYD,byd-denzad9,2022,73
BYD,byd-denzad9,2023,117
BYD,byd-denzad9,2024,4
BYD,byd-dolphin,2000,4
BYD,byd-dolphin,2001,0
BYD,byd-dolphin,2002,0
BYD,byd-dolphin,2003,0
BYD,byd-dolphin,2004,0
BYD,byd-dolphin,2005,19
BYD,byd-dolphin,2006,24
BYD,byd-dolphin,2007,170
BYD,byd-dolphin,2008,7
BYD,byd-dolphin,2009,6
BYD,byd-dolphin,2010,5
BYD,byd-dolphin,2011,1
BYD,byd-dolphin,2012,2
BYD,byd-dolphin,2013,8
BYD,byd-dolphin,2014,2
BYD,byd-dolphin,2015,0
BYD,byd-dolphin,2016,0
BYD,byd-dolphin,2017,0
BYD,byd-dolphin,2018,90
BYD,byd-dolphin,2019,35
BYD,byd-dolphin,2020,11
BYD,byd-dolphin,2021,17
BYD,byd-dolphin,2022,73
BYD,byd-dolphin,2023,117
BYD,byd-dolphin,2024,4
BYD,byd-e2,2000,4
BYD,byd-e2,2001,0
BYD,byd-e2,2002,0
BYD,byd-e2,2003,0
BYD,byd-e2,2004,0
BYD,byd-e2,2005,19
BYD,byd-e2,2006,24
BYD,byd-e2,2007,170
BYD,byd-e2,2008,7
BYD,byd-e2,2009,6
BYD,byd-e2,2010,5
BYD,byd-e2,2011,1
BYD,byd-e2,2012,2
BYD,byd-e2,2013,8
BYD,byd-e2,2014,2
BYD,byd-e2,2015,0
BYD,byd-e2,2016,0
BYD,byd-e2,2017,0
BYD,byd-e2,2018,90
BYD,byd-e2,2019,35
BYD,byd-e2,2020,11
BYD,byd-e2,2021,17
BYD,byd-e2,2022,73
BYD,byd-e2,2023,117
BYD,byd-e2,2024,4
BYD,byd-f0,2000,4
BYD,byd-f0,2001,0
BYD,byd-f0,2002,0
BYD,byd-f0,2003,0
BYD,byd-f0,2004,0
BYD,byd-f0,2005,19
BYD,byd-f0,2006,24
BYD,byd-f0,2007,170
BYD,byd-f0,2008,7
BYD,byd-f0,2009,6
BYD,byd-f0,2010,5
BYD,byd-f0,2011,1
BYD,byd-f0,2012,2
BYD,byd-f0,2013,8
BYD,byd-f0,2014,2
BYD,byd-f0,2015,0
BYD,byd-f0,2016,0
BYD,byd-f0,2017,0
BYD,byd-f0,2018,90
BYD,byd-f0,2019,35
BYD,byd-f0,2020,11
BYD,byd-f0,2021,17
BYD,byd-f0,2022,73
BYD,byd-f0,2023,117
BYD,byd-f0,2024,4
BYD,byd-f3,2000,4
BYD,byd-f3,2001,0
BYD,byd-f3,2002,0
BYD,byd-f3,2003,0
BYD,byd-f3,2004,0
BYD,byd-f3,2005,19
BYD,byd-f3,2006,24
BYD,byd-f3,2007,170
BYD,byd-f3,2008,7
BYD,byd-f3,2009,6
BYD,byd-f3,2010,5
BYD,byd-f3,2011,1
BYD,byd-f3,2012,2
BYD,byd-f3,2013,8
BYD,byd-f3,2014,2
BYD,byd-f3,2015,0
BYD,byd-f3,2016,0
BYD,byd-f3,2017,0
BYD,byd-f3,2018,90
BYD,byd-f3,2019,35
BYD,byd-f3,2020,11
BYD,byd-f3,2021,17
BYD,byd-f3,2022,73
BYD,byd-f3,2023,117
BYD,byd-f3,2024,4
BYD,byd-han,2000,4
BYD,byd-han,2001,0
BYD,byd-han,2002,0
BYD,byd-han,2003,0
BYD,byd-han,2004,0
BYD,byd-han,2005,19
BYD,byd-han,2006,24
BYD,byd-han,2007,170
BYD,byd-han,2008,7
BYD,byd-han,2009,6
BYD,byd-han,2010,5
BYD,byd-han,2011,1
BYD,byd-han,2012,2
BYD,byd-han,2013,8
BYD,byd-han,2014,2
BYD,byd-han,2015,0
BYD,byd-han,2016,0
BYD,byd-han,2017,0
BYD,byd-han,2018,90
BYD,byd-han,2019,35
BYD,byd-han,2020,11
BYD,byd-han,2021,17
BYD,byd-han,2022,73
BYD,byd-han,2023,117
BYD,byd-han,2024,4
BYD,byd-seagull,2000,4
BYD,byd-seagull,2001,0
BYD,byd-seagull,2002,0
BYD,byd-seagull,2003,0
BYD,byd-seagull,2004,0
BYD,byd-seagull,2005,19
BYD,byd-seagull,2006,24
BYD,byd-seagull,2007,170
BYD,byd-seagull,2008,7
BYD,byd-seagull,2009,6
BYD,byd-seagull,2010,5
BYD,byd-seagull,2011,1
BYD,byd-seagull,2012,2
BYD,byd-seagull,2013,8
BYD,byd-seagull,2014,2
BYD,byd-seagull,2015,0
BYD,byd-seagull,2016,0
BYD,byd-seagull,2017,0
BYD,byd-seagull,2018,90
BYD,byd-seagull,2019,35
BYD,byd-seagull,2020,11
BYD,byd-seagull,2021,17
BYD,byd-seagull,2022,73
BYD,byd-seagull,2023,117
BYD,byd-seagull,2024,4
BYD,byd-seal,2000,4
BYD,byd-seal,2001,0
BYD,byd-seal,2002,0
BYD,byd-seal,2003,0
BYD,byd-seal,2004,0
BYD,byd-seal,2005,19
BYD,byd-seal,2006,24
BYD,byd-seal,2007,170
BYD,byd-seal,2008,7
BYD,byd-seal,2009,6
BYD,byd-seal,2010,5
BYD,byd-seal,2011,1
BYD,byd-seal,2012,2
BYD,byd-seal,2013,8
BYD,byd-seal,2014,2
BYD,byd-seal,2015,0
BYD,byd-seal,2016,0
BYD,byd-seal,2017,0
BYD,byd-seal,2018,90
BYD,byd-seal,2019,35
BYD,byd-seal,2020,11
BYD,byd-seal,2021,17
BYD,byd-seal,2022,73
BYD,byd-seal,2023,117
BYD,byd-seal,2024,4
BYD,byd-songev,2000,4
BYD,byd-songev,2001,0
BYD,byd-songev,2002,0
BYD,byd-songev,2003,0
BYD,byd-songev,2004,0
BYD,byd-songev,2005,19
BYD,byd-songev,2006,24
BYD,byd-songev,2007,170
BYD,byd-songev,2008,7
BYD,byd-songev,2009,6
BYD,byd-songev,2010,5
BYD,byd-songev,2011,1
BYD,byd-songev,2012,2
BYD,byd-songev,2013,8
BYD,byd-songev,2014,2
BYD,byd-songev,2015,0
BYD,byd-songev,2016,0
BYD,byd-songev,2017,0
BYD,byd-songev,2018,90
BYD,byd-songev,2019,35
BYD,byd-songev,2020,11
BYD,byd-songev,2021,17
BYD,byd-songev,2022,73
BYD,byd-songev,2023,117
BYD,byd-songev,2024,4
BYD,byd-songplus,2000,4
BYD,byd-songplus,2001,0
BYD,byd-songplus,2002,0
BYD,byd-songplus,2003,0
BYD,byd-songplus,2004,0
BYD,byd-songplus,2005,19
BYD,byd-songplus,2006,24
BYD,byd-songplus,2007,170
BYD,byd-songplus,2008,7
BYD,byd-songplus,2009,6
BYD,byd-songplus,2010,5
BYD,byd-songplus,2011,1
BYD,byd-songplus,2012,2
BYD,byd-songplus,2013,8
BYD,byd-songplus,2014,2
BYD,byd-songplus,2015,0
BYD,byd-songplus,2016,0
BYD,byd-songplus,2017,0
BYD,byd-songplus,2018,90
BYD,byd-songplus,2019,35
BYD,byd-songplus,2020,11
BYD,byd-songplus,2021,17
BYD,byd-songplus,2022,73
BYD,byd-songplus,2023,117
BYD,byd-songplus,2024,4
BYD,byd-tang,2000,4
BYD,byd-tang,2001,0
BYD,byd-tang,2002,0
BYD,byd-tang,2003,0
BYD,byd-tang,2004,0
BYD,byd-tang,2005,19
BYD,byd-tang,2006,24
BYD,byd-tang,2007,170
BYD,byd-tang,2008,7
BYD,byd-tang,2009,6
BYD,byd-tang,2010,5
BYD,byd-tang,2011,1
BYD,byd-tang,2012,2
BYD,byd-tang,2013,8
BYD,byd-tang,2014,2
BYD,byd-tang,2015,0
BYD,byd-tang,2016,0
BYD,byd-tang,2017,0
BYD,byd-tang,2018,90
BYD,byd-tang,2019,35
BYD,byd-tang,2020,11
BYD,byd-tang,2021,17
BYD,byd-tang,2022,73
BYD,byd-tang,2023,117
BYD,byd-tang,2024,4
BYD,byd-yuan,2000,4
BYD,byd-yuan,2001,0
BYD,byd-yuan,2002,0
BYD,byd-yuan,2003,0
BYD,byd-yuan,2004,0
BYD,byd-yuan,2005,19
BYD,byd-yuan,2006,24
BYD,byd-yuan,2007,170
BYD,byd-yuan,2008,7
BYD,byd-yuan,2009,6
BYD,byd-yuan,2010,5
BYD,byd-yuan,2011,1
BYD,byd-yuan,2012,2
BYD,byd-yuan,2013,8
BYD,byd-yuan,2014,2
BYD,byd-yuan,2015,0
BYD,byd-yuan,2016,0
BYD,byd-yuan,2017,0
BYD,byd-yuan,2018,90
BYD,byd-yuan,2019,35
BYD,byd-yuan,2020,11
BYD,byd-yuan,2021,17
BYD,byd-yuan,2022,73
BYD,byd-yuan,2023,117
BYD,byd-yuan,2024,4
BYD,byd-yuanev,2000,4
BYD,byd-yuanev,2001,0
BYD,byd-yuanev,2002,0
BYD,byd-yuanev,2003,0
BYD,byd-yuanev,2004,0
BYD,byd-yuanev,2005,19
BYD,byd-yuanev,2006,24
BYD,byd-yuanev,2007,170
BYD,byd-yuanev,2008,7
BYD,byd-yuanev,2009,6
BYD,byd-yuanev,2010,5
BYD,byd-yuanev,2011,1
BYD,byd-yuanev,2012,2
BYD,byd-yuanev,2013,8
BYD,byd-yuanev,2014,2
BYD,byd-yuanev,2015,0
BYD,byd-yuanev,2016,0
BYD,byd-yuanev,2017,0
